item,word,word2,sentence,context_length,sent_id,item_id,list,rating_mean,rating_sd,cloze_p_smoothed,cloze_s,competition,entropy,ELAN,LAN,N400,EPNP,P600,PNP,RTfirstfix,RTfirstpass,RTrightbound,RTgopast,self_paced_reading_time,rnn,rnn_pos,psg,psg_pos,bigram,trigram,tetragram,bigram_pos,trigram_pos,tetragram_pos,is_start_end,is_multitoken_GPT2,s_GPT2,is_multitoken_GPT2_medium,s_GPT2_medium,is_multitoken_GPT2_large,s_GPT2_large,is_multitoken_GPT2_xl,s_GPT2_xl,is_multitoken_GPTNeo_125M,s_GPTNeo_125M,is_multitoken_GPTNeo,s_GPTNeo,is_multitoken_GPTNeo_2.7B,s_GPTNeo_2.7B,Subtlex_log10,length
"Good God, if",you,YOU,"Good God, if you are watching, give me strength.",3,86,498,6,4.2105263157894735,0.939924809022797,0.2291666666666666,1.4733057381095205,-0.0104166666666666,2.2604173903934,-0.3853986377000062,-0.4064596895461022,-0.6564492838723319,-0.2174380176072613,-1.003799904670034,-0.89132691485347,142.47619047619048,154.28571428571428,157.9047619047619,168.0952380952381,346.55555555555554,1.6996183395385742,2.116077358656167,2.2390000000000008,2.080000000000002,1.7632459814918644,1.9120067940098373,1.9098354562671445,2.32425241871912,2.32425241871912,2.32425241871912,0,0,1.873575429195265,0,1.8318904972575092,0,1.894324127696985,0,1.632747722455419,0,1.0731156797551002,0,1.7367936349742454,0,1.7504616090984824,14.573842769379338,3
He smiled again and felt,like,LIKE,He smiled again and felt like a man and not just the kid.,5,183,1438,6,3.9649122807017534,0.9813422346223738,0.0086206896551724,4.7535901911063645,-0.2672413793103448,3.125270982594988,0.9726703838499928,-1.1726809670253768,0.1365547035085527,0.1372889423479791,-0.1868209713383724,0.57982162759484,140.47619047619048,147.9047619047619,147.9047619047619,151.61904761904762,261.80281690140845,4.338742256164551,2.1898768865784954,3.942999999999998,1.937,3.22124746754588,4.754838217032704,4.533513737894117,2.253972916510756,2.060710041900486,2.0070966505952126,0,0,4.377988967855577,0,3.678161604418064,0,4.158526949425712,0,3.344913573987148,0,4.365488466326786,0,4.1731074498941325,0,4.107616706791983,12.2256154351499,4
From,the,THE,From the moment we leave this spot be very careful what you say.,1,180,1398,6,3.789473684210526,1.16092392554476,0.0982142857142857,2.320603598496724,-0.0178571428571428,3.1603901145682807,-2.070502017462033,-2.720673227777981,-2.4342328968147435,-1.4951894430822108,-0.5053390179361615,-0.1926529608280029,124.1904761904762,134.85714285714286,134.85714285714286,153.61904761904762,265.51428571428573,1.064967393875122,0.9876269355196564,1.295,0.9979999999999998,1.2117837594750696,1.3437817525160465,1.3412028572118928,0.9912859083848666,0.9786101774479344,0.9785664283311676,0,0,2.491271958701333,0,0.6696735947295541,0,1.333901875960848,0,1.3090737026091512,0,2.0492458369360405,0,1.3854151024335308,0,1.6656959635403925,14.222246857765809,3
He,shouted,SHOUTED,He shouted and the calling ceased.,1,19,79,6,3.43859649122807,1.3095465935589137,0.0081967213114754,4.804021044733257,-0.0901639344262295,3.5136508308366667,0.3198004670383784,-0.4159195585721744,0.8816960473423419,-1.6996000792601194,-1.1784607625525931,-1.0744068872386208,186.0952380952381,275.23809523809524,277.1428571428572,286.4761904761905,263.1060606060606,7.968321800231934,0.7050795872296547,8.666,1.005,7.993976770751148,7.873206182623611,7.798210986144794,1.201099764643577,0.7132073118741618,0.7131888911934178,0,0,10.5997041703714,0,8.708490377663548,0,8.415106435918519,0,8.451566259119268,0,9.324122911327915,0,6.79001647343384,0,7.353486405445942,4.74493212836325,7
His dark hair was just visible under his,white,WHITE,His dark hair was just visible under his white hat.,8,113,720,6,2.701754385964912,1.295113236647417,0.0111111111111111,4.499809670330265,-0.5444444444444445,1.5348678824807394,-0.3195655368830554,-1.5611881359897313,-1.6704310837971128,-1.6096682274794627,-1.9664753144202023,-0.7435014327635675,201.04761904761904,273.6190476190476,301.04761904761904,400.1904761904762,267.19444444444446,7.65840482711792,1.7043580040852433,7.184000000000005,1.591000000000001,7.514808812899088,7.976385020640675,8.110809938369666,1.7325433118618818,1.5802825700025576,1.5877130120976493,0,0,4.290161304046959,0,4.142201025394571,0,3.8597594727364215,0,3.758242630535057,0,5.15837095639013,0,4.337771043750637,0,3.84621186702013,9.076123029856374,5
All the bowls from the empty tables are,cleared,CLEARED,All the bowls from the empty tables are cleared up.,8,112,711,6,3.771929824561404,1.134169675194292,0.036697247706422,3.305053521109253,-0.073394495412844,3.1757352303667084,1.5685550826278207,-2.4339770469715263,0.460116483643651,-0.7564103923937073,1.41350357234478,1.8731905261649344,235.6190476190476,355.5238095238095,393.9047619047619,548.4761904761905,311.5238095238095,8.547714233398438,1.5227129907389738,9.686,2.062000000000001,9.700514686572756,9.8305186409232,9.916036651276997,2.0532588765395574,1.5385021634901803,1.456078827501366,0,0,7.333090314835254,0,7.174090403059005,0,6.289497035965807,0,5.849099263031695,0,8.471531874652543,0,5.639032387211233,0,5.51457607452542,6.7357800142423265,7
We should talk about the things people talk,about,ABOUT,We should talk about the things people talk about on first dates.,8,176,1359,7,3.887096774193549,1.1888117598330246,0.813953488372093,0.2058520542041487,0.7558139534883721,0.8220992926346113,0.6392173223580064,-0.5787021720163843,1.9318622154183689,-2.436808090433008,-1.5449403390288352,-2.3012533519397507,180.0952380952381,186.8571428571429,186.8571428571429,198.47619047619048,246.5,2.7689321041107178,2.25693908018603,2.2920000000000016,2.471,1.5269086475469558,0.7963444492418047,0.6931471905439976,2.406892197706676,2.3943661348007885,2.423585939630883,0,0,0.0128149229460746,0,0.010796686244397,0,0.0264460173332082,0,0.0217743830379673,0,0.0442271974859463,0,0.0347145276673302,0,0.0487019829855616,12.129223998077638,5
While they sat,drinking,DRINKING,"While they sat drinking their tea, Mick dug them a trench.",3,146,1028,7,3.419354838709677,0.9842761690417056,0.0194174757281553,3.9415818076696905,-0.1553398058252427,2.9091786334923406,-0.1537800873596655,-0.6124530687587151,-0.0883446309877478,-0.6235541108077907,-0.21590213769156,0.4003314293839732,149.33333333333334,166.38095238095238,179.33333333333334,241.3333333333333,266.0810810810811,9.92954158782959,3.2570521745705387,9.106000000000002,3.0570000000000004,7.876268620797293,7.625977621188841,7.967289809523347,3.325876934171529,3.1891954830514027,2.988110726880233,0,0,8.757988784521183,0,7.155541729119353,0,6.369382183557946,0,6.63674294630351,0,7.730204859256509,0,6.718489800527528,0,6.595622989430165,7.8954360069429645,8
You know that I will do,whatever,WHATEVER,You know that I will do whatever you ask of me.,6,148,1051,7,3.903225806451613,1.126574343509676,0.0495049504950495,3.005682604407159,-0.2079207920792079,2.7222899116300545,-0.8918199337481912,0.2076285905303252,0.9503708427602594,0.7993316230272868,0.072051585397937,1.9827438438774545,175.72093023255815,239.06976744186048,258.69767441860466,412.7441860465116,278.1375,8.208974838256836,4.902296794775595,7.313000000000002,5.353,6.568745675740624,7.171263117024376,7.888265089131791,4.701786656490122,5.4577023166691365,5.130366819849103,0,0,2.9567853860921023,0,2.6117330122260065,0,2.1291452333639,0,2.3430440841319866,0,3.3381932725561145,0,3.134194137870693,0,2.721042539442025,9.440181444738114,8
He knocked on the door so,hard,HARD,He knocked on the door so hard that he almost broke it down.,6,181,1415,7,4.064516129032258,0.8846777266685641,0.2210526315789473,1.5093544538771178,0.0421052631578947,2.4350140484364813,1.157660785893789,1.199623063457772,-0.9504337447384992,0.5778133519527211,-0.9741757406542698,1.0463470828787729,178.76190476190476,204.0952380952381,213.23809523809524,241.04761904761904,264.6623376623377,5.864544868469238,2.078073679595543,5.984999999999999,2.231,5.478909125375612,5.9583073417369725,6.145323302989949,2.2821818864850254,2.295847729011945,2.268900575668636,0,0,2.708823706533606,0,2.2550060222022,0,1.8578251301238669,0,2.062324394157604,0,0.5357016765406728,0,1.7528623149162952,0,0.7546902510347931,9.6614159913364,4
"Burn him now, don't wait for",him,HIM,"Burn him now, don't wait for him to escape.",6,84,485,7,3.032258064516129,1.2006520350876546,0.1764705882352941,1.7346010553881062,-0.0686274509803921,2.7094122584542464,0.7144909013269943,-0.4891131891178291,0.9052621425817842,0.2125338733166531,0.3552023224208666,1.1347569698813051,107.14285714285714,110.0,110.0,117.42857142857144,268.5081967213115,2.863961935043335,1.658037407813586,4.190999999999995,1.876999999999999,4.361050114428863,2.5317383614488134,2.4849037806573144,2.32425241871912,1.8640186180867488,1.6244991115433225,0,0,1.239459170917357,0,1.5401918724659875,0,1.301768335292386,0,1.4741279482226304,0,1.0379225666740204,0,1.7577712174144169,0,1.632128201896928,12.087908287179532,3
The first knife caught,in,IN,The first knife caught in her skirt and she shook it free.,4,172,1311,7,2.064516129032258,1.0381409573254363,0.0198019801980198,3.921973336281314,-0.1782178217821782,2.662018459819762,-2.3747575659011124,1.1548502303475483,1.921276729715907,0.6520156404889118,0.2595981735250224,2.145285396071228,66.04651162790698,66.04651162790698,66.04651162790698,88.37209302325581,299.9277108433735,2.9832680225372314,1.8827039618936432,3.4860000000000007,2.248,2.6302659775780284,2.615207071069847,2.615207071069847,2.253972916510756,2.1611188700506774,2.036820721560673,0,0,2.8733953241966868,0,2.8161729417465597,0,3.298922062881408,0,2.3942088455783432,0,1.0715295622887868,0,2.9666131510552667,0,3.0803774709677896,13.119246525062723,2
This man's,hair,HAIR,This man's hair is black.,2,10,38,7,2.5806451612903225,1.1387134975060376,0.0072992700729927,4.919980925828125,-0.0510948905109489,4.014873116928612,-1.5396097634594217,-5.414018801685549,-2.14287548715418,-2.3927686304799995,-1.5187611891464754,-0.394349074268732,182.9268292682927,198.2439024390244,212.390243902439,240.2926829268293,274.7439024390244,6.517040252685547,0.5735696883823649,6.949999999999999,0.516,6.507704144925352,6.196809105669296,6.196809105669296,0.5244390833654168,0.4534987392353632,0.4995849798716391,0,0,6.249595302937328,0,5.706660112828653,0,5.91450416990159,0,6.319208792618846,0,5.037684834094119,0,5.714160384680273,0,6.14118904569621,8.965845494750937,4
If this were a,movie,MOVIE,If this were a movie instead of a book this would be a good bit.,4,204,1702,7,3.70967741935484,1.136389115622244,0.0884955752212389,2.424802725718295,0.0088495575221238,3.390144665884355,-1.6732410088107783,-0.2184588950715185,0.5507578931071542,0.7585306350406866,0.4224310110915791,0.0739532638479015,135.71428571428572,141.52380952380952,149.33333333333334,170.38095238095238,265.90909090909093,9.52342700958252,0.7024489259700534,8.933,0.5869999999999997,8.84789045248799,9.182571195754674,9.291045979485624,0.5951629844967289,0.5827336301647472,0.7489963919745681,0,0,5.312767193284342,0,2.925170924582834,0,2.7639463089213705,0,3.10096278668678,0,4.850087015273283,0,2.1204871009584787,0,2.354498245026176,8.74369111054302,5
He called earlier and I already,arranged,ARRANGED,He called earlier and I already arranged to go swimming tomorrow.,6,131,881,7,3.2580645161290325,1.4018194719132018,0.0098039215686274,4.624972813284271,-0.2549019607843137,2.7147325798359296,-1.1241970749219952,-0.1892575377724614,-0.032423277042414,0.3346629927100898,-1.445569284260273,0.9515793438320548,218.3809523809524,233.8095238095238,238.0952380952381,254.1904761904762,273.1927710843373,8.264104843139648,0.2168986236280179,9.768999999999998,0.8709999999999987,8.037725887518036,8.85578831935696,9.378360006211958,3.225576327520709,1.4239140163373318,0.7245705693080873,0,0,8.830021694592102,0,7.511398442297517,0,7.678573948382522,0,6.740518669030773,0,9.008508095360025,0,6.428611388993131,0,6.647314878195198,6.714170529909471,8
The truck was an older version of,the,THE,The truck was an older version of the ones the others drove.,7,174,1336,7,4.096774193548387,0.9869588564074706,0.3469387755102041,1.0586069540544103,0.1836734693877551,2.360238270394939,-1.292085312342073,-1.0222238639879009,-0.2848890961512275,-0.4981912216257133,-0.4454198640001857,0.117972492101654,106.92682926829268,106.92682926829268,106.92682926829268,125.7560975609756,257.3116883116884,1.568797588348389,0.9704427052980876,1.378,0.9880000000000012,1.4181943949663347,0.6220802042338294,0.6128238121599933,0.9912859083848666,1.022131338290615,1.1515481334423452,0,0,0.6593946794191824,0,0.5545108131911347,0,0.3975050234359871,0,0.3486048712176032,0,0.7195166983459323,0,0.2754714554339147,0,0.4661297831853642,14.222246857765809,3
The campaign will pay,for,FOR,The campaign will pay for itself.,4,30,137,7,4.225806451612903,0.9129192024060118,0.1946902654867256,1.6363453653540248,0.1238938053097345,3.266585683145687,-1.7871860758520115,-3.9467462038131087,-0.0526234552264213,-1.821537262987784,-1.6083163887262344,-0.4354820608670099,136.3720930232558,148.93023255813952,155.6279069767442,193.2093023255814,279.4736842105263,2.707613706588745,2.2154061310342423,2.401,2.263,1.919243818957118,2.2181492976339543,2.143156403740231,2.1183138131719184,2.2450388863499384,2.263650681656609,0,0,1.0779381375031236,0,0.8743957382036025,0,0.6908638320489722,0,0.8055299728039627,0,1.0966720442172833,0,1.0345808932054892,0,1.3086330605311405,12.770391641736165,3
He called out,but,BUT,He called out but she did not move.,3,63,334,7,3.435483870967742,1.2230165306167449,0.0388349514563106,3.248434627109745,-0.145631067961165,2.887947887593936,0.2298496203000407,-0.1371104251048045,-0.3223822418422926,0.5830551277563943,0.7119990544659751,1.6194474776462082,179.04761904761904,201.7142857142857,217.04761904761904,258.95238095238096,293.8611111111111,6.422297477722168,2.6843960120475803,5.482999999999999,2.4860000000000007,6.570495640411299,7.241123548745815,7.558627007218764,2.6976396173990342,2.481634109825263,2.353725507909444,0,0,8.584167515417608,0,8.574191499508832,0,7.824113049935113,0,8.58670778046938,0,6.334802974987111,0,7.302710864415948,0,6.36761253210149,12.32514817888476,3
The brothers stood up,and,AND,The brothers stood up and came down from the platform.,4,128,850,7,4.112903225806452,0.8890008890013333,0.2525252525252525,1.376244025266389,0.0,2.4556273451155994,0.893098851150221,0.1408068366401396,-0.6094088086060115,-0.1862901214156645,-0.430657039795603,0.6780827056488752,82.57142857142857,90.28571428571428,90.28571428571428,90.28571428571428,263.72857142857146,2.24875545501709,3.909609511095398,1.5139999999999991,4.243000000000001,2.6413183860244,1.4190947057376953,1.4101998195234595,3.831133181127213,3.9721665180730974,4.024964794255451,0,0,1.1003489764541008,0,1.0359085477199714,0,1.1436623085834672,0,1.1352620350506255,0,1.126732080650124,0,1.2127261561123464,0,1.167713855131894,13.433927978319357,3
Billy knocked on the door and waited,till,TILL,Billy knocked on the door and waited till he was told to enter.,7,189,1512,7,3.645161290322581,1.2687514734682346,0.0108695652173913,4.5217885770490405,-0.3152173913043478,1.9389321493518568,0.8106176350823542,-2.059492990559477,-0.8089331842958927,-1.457262102538111,0.0588817082345485,0.3299223228952561,135.1219512195122,154.34146341463415,154.34146341463415,171.3170731707317,248.6,8.895526885986328,2.266670174600436,5.055,2.434,4.0191392539701765,4.559625052848669,4.15319575808429,1.8210546828365728,2.240129774931676,2.274482041934053,0,0,4.828167133661508,0,4.435042822765687,0,4.912780726509372,0,5.894392339711486,0,5.397422178048376,0,6.491605264631127,0,5.702173930489636,9.048174321385792,4
You know better than to,talk,TALK,You know better than to talk to your mother like that.,5,147,1040,7,3.8225806451612905,1.0639270520473971,0.091743119266055,2.388762789235098,-0.1376146788990825,3.072309335311787,-0.7212895085042597,0.235220435182207,0.6655441824008118,-1.1311766856488388,-0.1413965394551103,-0.9110612625618324,137.42857142857142,145.04761904761904,148.66666666666666,157.23809523809524,268.4307692307692,5.796867847442627,0.4566562302160296,6.346,0.2910000000000003,5.736430242176066,6.085317935466524,6.036203795432961,0.4073388158761117,0.8837597897122307,0.1409621870665117,0,0,4.339219226642236,0,4.676557894190345,0,4.651254539751871,0,4.907027604374916,0,4.802042071763191,0,4.656326470447667,0,4.263349425909711,10.682927101661086,4
He came back to his senses when,he,HE,He came back to his senses when he heard his dad stand up to him.,7,201,1663,7,3.967741935483871,1.0237786315455637,0.4421052631578947,0.8162072733171726,0.2947368421052632,2.050780048849554,1.2576096736735762,-2.380445988953644,-1.2876808308064938,-1.843060677568164,0.4806169129230759,0.3892308400877817,75.61904761904762,75.61904761904762,82.95238095238095,111.61904761904762,266.82716049382714,2.279573917388916,0.8002252785393614,2.3640000000000008,0.958000000000002,2.300022315785544,2.299495023799248,2.299495023799248,1.2469096950686935,1.1955344164738104,0.613714912590982,0,0,0.778886774930457,0,0.848137605218378,0,0.6583329579681405,0,0.6336524594285413,0,0.8140992255851371,0,0.7258673756609756,0,0.5893233082671577,12.872611442080993,2
"Burn him now, don't wait for him",to,TO,"Burn him now, don't wait for him to escape.",7,84,486,7,4.17741935483871,1.0003965369265624,0.6881720430107527,0.373716409793584,0.6559139784946237,1.435723912085014,-1.3202003012437666,0.7009837994518295,-0.1628780770950707,0.1140224482721427,-1.3408705391313718,0.6505487733503936,88.28571428571429,92.47619047619048,92.47619047619048,168.28571428571428,289.9016393442623,2.819687604904175,3.990942615327582,3.0690000000000026,4.196999999999999,2.7146787470871905,1.5326121508223018,0.8656223269347166,3.9455716602490174,4.014764342293488,4.211428135086109,0,0,0.2923917399566481,0,0.5841298431875317,0,0.4022758373180229,0,0.0998695007728381,0,1.3960984120125892,0,0.2854064152558264,0,0.5841305914650102,13.960969286275441,2
The dead must not kill,the,THE,The dead must not kill the living.,5,55,284,7,3.741935483870968,1.0391592419815472,0.2924528301886792,1.2294518896269209,0.2264150943396226,2.874757541514408,-1.645936994196568,-1.5872129828417478,-0.511845275759697,-1.3984599995804596,-1.4267993186201369,-1.8270974748723487,124.28571428571428,140.0,143.42857142857142,251.1428571428572,256.70666666666665,2.7150754928588867,1.985388227737022,2.0770000000000017,1.8500000000000003,2.793542286522236,3.143512194806401,2.9406544481136256,1.7472752512868577,1.8292127418210509,1.879791325973758,0,0,2.4932757930277085,0,1.6553021968302852,0,0.626135541990263,0,1.694813970439132,0,2.183990862583755,0,1.8401231115764527,0,0.6721681309210737,14.222246857765809,3
Tony stopped,off,OFF,Tony stopped off at his first delivery.,2,49,245,7,2.870967741935484,1.3117860552239695,0.0086206896551724,4.7535901911063645,-0.0862068965517241,3.4679724831168444,0.355438308695054,-1.727454472032487,-2.112034593522549,-1.1230919425528945,-0.7991861194372177,-0.6490264453410284,121.42857142857144,121.42857142857144,159.71428571428572,200.66666666666663,268.5223880597015,6.172414302825928,3.115332134738171,6.252000000000001,3.201999999999999,5.999984131920165,5.910091209889678,5.910091209889678,3.232345927694112,3.5173829363558444,3.304716177166914,0,0,5.174862467828217,0,5.1075213849609895,0,4.198915340172468,0,4.337892227781496,0,5.114107156085376,0,4.18721467417442,0,4.565756328881991,11.004679843467624,3
The dead must,not,NOT,The dead must not kill the living.,3,55,282,7,3.290322580645161,1.2980072592460823,0.1855670103092783,1.684339220607218,0.0309278350515463,2.596943371418563,1.2464321645136225,-1.2679472762803976,-0.232284127311273,-0.5819203723884688,-1.0063475292514672,-0.4438389857120386,115.42857142857144,121.04761904761904,121.04761904761904,131.33333333333334,255.57333333333327,3.984175682067871,1.4027410085794507,3.222999999999999,1.388,3.644623788594696,3.76643054001408,3.667695691226496,1.4728807909249433,1.648498955967599,1.6236655757396583,0,0,2.670605607208686,0,2.8822988555983486,0,2.6122453966455224,0,2.578821924728868,0,2.554928833389992,0,2.8388482618511977,0,2.9350651299868047,12.530591582408928,3
Duncan took a breath and,wanted,WANTED,Duncan took a breath and wanted to be sick.,5,105,652,7,2.0806451612903225,1.1914777585312133,0.0085470085470085,4.762173934797756,-0.1111111111111111,3.5145063444772378,0.2990104602503862,0.1110064456062061,-0.3798928968608379,-0.1277094846075632,-1.0340387331089005,0.7298848157061334,169.42857142857142,200.0,220.0,240.0952380952381,281.5974025974026,7.156465530395508,2.5895339628129688,5.885000000000005,1.356,7.802447742715904,7.983799344640115,8.054120293380153,2.7384414252468887,2.658933161985804,2.3169071722724683,0,0,8.196715359830133,0,7.795991369013157,0,8.267959085528922,0,8.476834380084595,0,8.415607445604124,0,8.639614766540458,0,8.673824409813612,10.150972435236495,6
Come within the walls,to,TO,Come within the walls to escape the enemy.,4,61,321,7,2.7419354838709675,1.253656734869712,0.0303030303030303,3.49650756146648,-0.3131313131313131,2.2809701899468453,1.5298635066025232,0.7316634512624198,-0.2559071741998195,0.1235594054688861,-1.4972181688994168,-0.2446553004854884,51.71428571428572,51.71428571428572,51.71428571428572,66.95238095238095,268.2142857142857,3.508216142654419,3.606742957092517,4.378,3.988000000000001,4.250756288474448,5.5727164420641895,5.625837080159562,3.384592854042878,3.65065656153834,3.795074698570926,0,0,4.290211600360223,0,4.814773768940809,0,5.766188961974997,0,5.569062747545853,0,5.155213031074687,0,5.703299978786568,0,6.038686001637449,13.960969286275441,2
She just kept telling,herself,HERSELF,She just kept telling herself he had to learn a lesson.,4,141,979,7,4.483870967741935,0.8443046510196863,0.0989010989010989,2.31363492918063,-0.2417582417582418,2.095877860934025,0.8551678440704478,-0.6196436014672074,0.3813310170715505,-0.2919745574553687,0.488801109181209,0.5452912822812314,168.0,171.4418604651163,172.09302325581396,180.74418604651163,283.258064516129,4.495039463043213,2.7744567173373644,6.003,2.946,4.504270907213092,2.632683691925672,2.429825945232897,2.868445379597332,2.7167971253727448,2.791400882385752,0,0,3.991009211581477,0,3.325486792998308,0,4.666518158917014,0,4.037108631820818,0,1.5951151456629922,0,2.654056485255931,0,1.881835607756384,7.891704659330107,7
Let's have the,gates,GATES,Let's have the gates closed and go home early.,3,99,602,7,1.6451612903225807,0.942559720133414,0.0077519379844961,4.859812404361672,-0.0620155038759689,3.823937964174835,0.0834820006387937,-3.108729435094272,-0.5184203553944826,-1.0847507051700669,0.6216414384543896,0.5096972128939888,158.28571428571428,164.28571428571428,181.23809523809524,228.1904761904762,264.55555555555554,9.629904747009276,2.394569888778122,8.651,2.319000000000001,8.846186539519175,9.689093864511504,9.862662728821396,2.385685389000201,2.382530847422799,2.360287875424477,0,0,9.935502660934272,0,10.475964453502234,0,10.764442698047814,0,10.523567971914304,0,10.1871520170674,0,10.458420834721972,0,9.888880898229509,6.52795791762255,5
He went to the door and,walked,WALKED,He went to the door and walked out of the room.,6,134,911,7,2.9516129032258065,1.2069120515425495,0.0089285714285714,4.718498871295094,-0.2678571428571428,3.030972217163306,2.157181015337884,0.3948090595436431,0.5529147752306678,-1.0293137519948663,0.5326819236982953,1.0497501631125272,170.34146341463415,191.02439024390245,198.3414634146341,212.2926829268293,271.40579710144925,5.659239768981934,1.5737012470091,4.815000000000001,1.0069999999999997,6.733679845951787,4.237861811953681,3.980110436643928,2.7384414252468887,2.658933161985804,2.3169071722724683,0,0,4.420663565595844,0,4.387720364263304,0,4.865458829110031,0,5.679563217333293,0,4.343327505891291,0,6.061179356735167,0,5.7156944412022765,7.914617709040678,6
He had another shock when they told,him,HIM,He had another shock when they told him he was moving cells.,7,156,1138,7,4.548387096774194,0.7394596909804316,0.7586206896551724,0.2762533766281582,0.7011494252873562,1.0336001161570292,-0.3518660307574137,-0.3702540506171654,1.1324976143382846,-0.9588651685606894,-0.802449572299208,-0.5126274719989312,92.47619047619048,96.0,96.0,98.57142857142856,251.5857142857143,1.8360421657562256,2.531197112053857,3.6090000000000018,2.907,2.01602377300075,1.801699152544865,1.3989424810038116,2.539567150764993,2.585549775072084,2.2646845423633635,0,0,0.4689650452257237,0,0.10068154725355,0,0.0676729423658355,0,0.0639127251674323,0,0.6976288081230029,0,0.0750190726924001,0,0.0369401715689753,12.087908287179532,3
The door was opened and Alexander,walked,WALKED,The door was opened and Alexander walked out.,6,79,449,7,3.887096774193549,1.009866712673743,0.1351351351351351,2.001480000210124,0.054054054054054,3.251964330898922,-0.1558483303214344,-3.2412259638132257,-0.99103284659593,-1.190002708223947,-0.8931430302884268,-0.7809229688034746,238.28571428571428,314.85714285714283,388.4761904761905,592.0,287.3378378378378,7.777321815490723,2.363166594376908,8.303000000000004,1.4789999999999992,9.762316070468716,9.904869113575977,9.982857670675685,2.340531695326588,2.592457530351066,2.55616878928548,0,0,4.431757560371391,0,3.1238275557529342,0,3.2215624069248032,0,3.0796962481773864,0,4.117640759404567,0,3.905610243479968,0,3.1221438548084905,7.914617709040678,6
His dark hair was just visible under his white,hat.,HAT,His dark hair was just visible under his white hat.,9,113,721,7,4.032258064516129,1.1869197210065323,0.4838709677419355,0.7259370033829361,0.3655913978494624,1.9092153623153607,3.1708593030355225,1.5359200718547457,0.6510592535847709,0.413173441311746,1.8128088457243785,1.534672017991607,161.33333333333334,205.7142857142857,228.1904761904762,556.8571428571429,314.55555555555554,9.076393127441406,1.5494119615176594,17.436999999999998,1.475999999999999,7.855729561767786,7.764178778470343,7.882186264486287,0.7900583919379309,0.4697434770664362,0.5221111698363999,1,1,11.87641333609814,1,12.9612104166747,1,12.205761733306892,1,11.78298107331816,1,12.911424029727378,1,11.150876704189452,1,11.066759188986277,8.09346227450118,4
They're riding,out,OUT,They're riding out to meet them.,2,31,140,7,2.919354838709677,1.2051581366445092,0.02803738317757,3.574216545793796,-0.2429906542056074,2.97850673714464,1.4026316452575325,-0.0084953334206794,-0.1532767172902822,0.3521206381480439,-0.6244148523970083,0.0143016354136572,118.38095238095238,129.23809523809524,129.23809523809524,137.14285714285714,277.90277777777777,2.7998180389404297,2.7102049768116045,4.642999999999997,3.116,6.814615711970529,6.638237693847184,6.638237693847184,2.9585685601371194,3.098703888896737,3.193063826007633,0,0,4.161780605792996,0,3.6630605934724834,0,4.102948054514658,0,4.0475543187095,0,5.387414647136652,0,4.8070458399099385,0,4.169513488836924,12.19162376134176,3
He's got the ability to work,but,BUT,He's got the ability to work but he just gets bored too easy.,6,184,1451,7,3.725806451612903,1.0738219597629626,0.1320754716981132,2.0243817644968085,-0.0471698113207547,3.0171347784884874,0.4152213064561137,-1.0945995692618788,-1.0229234038428827,-0.2615314463157299,-1.0963940051468937,0.7922030479094974,107.61904761904762,124.0952380952381,124.0952380952381,144.85714285714286,258.3246753246753,6.126954078674316,3.537904403505994,6.208999999999996,4.037999999999999,5.567443522201233,5.89369680402756,5.77345581047141,3.9366606559391295,3.6752251444805855,3.5452442159810724,0,0,8.118450769346298,0,7.217296178146288,0,7.9901712405364576,0,7.558826596023435,0,7.26278840483086,0,6.839727978878919,0,7.459132778456472,12.32514817888476,3
James walked in to wake Samuel at four thirty in the,morning.,MORNING,James walked in to wake Samuel at four thirty in the morning.,11,165,1241,7,4.725806451612903,0.6051515143891902,0.7710843373493976,0.259957524436926,0.6265060240963856,0.7692156808318453,1.2839597760808592,1.7616875022189653,2.9234154258262026,-0.2603758842061965,0.2375881610946222,0.2337727493070347,175.42857142857142,223.23809523809524,254.0,704.5714285714286,273.6621621621622,6.8350677490234375,2.117094071524867,17.476,1.8389999999999984,6.7286371845981305,4.620896842173241,0.504266135365696,0.5951629844967289,0.5370088953880714,1.5546409824069758,1,1,7.948243549423708,1,7.869188588882213,1,7.341980710652028,1,6.695326068809436,1,7.536374941394087,1,7.468792485980088,1,9.270422373206618,10.016325045799496,8
She,wound,WOUND,She wound up talking to Barry about her time in India.,1,142,986,7,2.3225806451612905,1.2515458447801513,0.008,4.828313737302301,-0.072,3.7139111437402073,-1.4025741871332091,-4.97259036259075,-0.92309923063625,-2.295826620047308,-0.0221480253067883,0.3185792479593292,191.7142857142857,226.95238095238096,266.0952380952381,306.4761904761905,299.7,10.585100173950195,0.7050795872296547,9.768,1.005,9.30891403980726,8.808216911335702,8.74770497509182,1.201099764643577,0.7132073118741618,0.7131888911934178,0,0,10.294590082477084,0,10.52277022260662,0,9.638841463873172,0,10.134456767085732,0,10.041460595351424,0,10.9978061326868,0,11.935946879790444,7.210079628170788,5
